site_id,date,labels
576420_15,2024-01-02,0
576420_15,2024-01-02,0
576420_15,2024-01-04,0
576420_15,2024-01-07,0
576420_15,2024-01-09,0
576420_15,2024-01-09,0
576420_15,2024-01-14,0
576420_15,2024-01-14,0
576420_15,2024-01-16,0
576420_15,2024-01-19,0
576420_15,2024-01-21,0
576420_15,2024-01-21,0
576420_15,2024-01-26,0
576420_15,2024-01-26,0
576420_15,2024-01-28,0
576420_15,2024-01-31,0
576420_15,2024-02-02,0
576420_15,2024-02-02,0
576420_15,2024-02-07,0
576420_15,2024-02-07,0
576420_15,2024-02-09,0
576420_15,2024-02-12,0
576420_15,2024-02-14,0
576420_15,2024-02-19,0
576420_15,2024-02-19,0
576420_15,2024-02-21,0
576420_15,2024-02-24,0
576420_15,2024-02-26,0
576420_15,2024-02-26,0
576420_15,2024-03-02,0
576420_15,2024-03-02,0
576420_15,2024-03-04,0
576420_15,2024-03-07,0
576420_15,2024-03-09,0
576420_15,2024-03-09,0
576420_15,2024-03-14,0
576420_15,2024-03-14,0
576420_15,2024-03-16,0
576420_15,2024-03-19,0
576420_15,2024-03-21,0
576420_15,2024-03-26,0
576420_15,2024-03-26,0
576420_15,2024-03-28,0
576420_15,2024-03-31,0
576420_15,2024-04-02,0
576420_15,2024-04-02,0
576420_15,2024-04-07,0
576420_15,2024-04-07,0
576420_15,2024-04-09,0
576420_15,2024-04-12,0
576420_15,2024-04-14,0
576420_15,2024-04-14,0
576420_15,2024-04-19,0
576420_15,2024-04-19,0
576420_15,2024-04-21,0
576420_15,2024-04-24,0
576420_15,2024-04-26,0
576420_15,2024-04-26,0
576420_15,2024-05-01,0
576420_15,2024-05-01,0
576420_15,2024-05-03,0
576420_15,2024-05-06,0
576420_15,2024-05-08,0
576420_15,2024-05-08,0
576420_15,2024-05-13,0
576420_15,2024-05-13,0
576420_15,2024-05-15,0
576420_15,2024-05-18,0
576420_15,2024-05-20,0
576420_15,2024-05-20,0
576420_15,2024-05-25,0
576420_15,2024-05-25,0
576420_15,2024-05-27,0
576420_15,2024-05-30,0
576420_15,2024-06-01,0
576420_15,2024-06-01,0
576420_15,2024-06-06,0
576420_15,2024-06-06,0
576420_15,2024-06-08,0
576420_15,2024-06-11,0
576420_15,2024-06-13,0
576420_15,2024-06-13,0
576420_15,2024-06-18,1
576420_15,2024-06-18,1
576420_15,2024-06-20,2
576420_15,2024-06-23,2
576420_15,2024-06-25,3
576420_15,2024-06-25,3
576420_15,2024-06-30,3
576420_15,2024-06-30,3
576420_15,2024-07-02,3
576420_15,2024-07-05,3
576420_15,2024-07-07,3
576420_15,2024-07-12,3
576420_15,2024-07-12,3
576420_15,2024-07-14,3
576420_15,2024-07-17,3
576420_15,2024-07-19,3
576420_15,2024-07-19,3
576420_15,2024-07-24,3
576420_15,2024-07-24,3
576420_15,2024-07-26,3
576420_15,2024-07-29,3
576420_15,2024-07-31,3
576420_15,2024-07-31,3
576420_15,2024-08-05,3
576420_15,2024-08-05,3
576420_15,2024-08-07,3
576420_15,2024-08-10,3
576420_15,2024-08-12,3
576420_15,2024-08-12,7
576420_15,2024-08-17,7
576420_15,2024-08-17,7
576420_15,2024-08-19,7
576420_15,2024-08-22,7
576420_15,2024-08-24,7
576420_15,2024-08-24,7
576420_15,2024-08-29,7
576420_15,2024-08-29,7
576420_15,2024-08-31,7
576420_15,2024-09-03,7
576420_15,2024-09-05,7
576420_15,2024-09-05,7
576420_15,2024-09-10,7
576420_15,2024-09-10,7
576420_15,2024-09-12,7
576420_15,2024-09-15,7
576420_15,2024-09-17,7
576420_15,2024-09-17,7
576420_15,2024-09-22,7
576420_15,2024-09-22,7
576420_15,2024-09-24,7
576420_15,2024-09-27,7
576420_15,2024-09-29,1
576420_15,2024-09-29,1
576420_15,2024-10-04,5
576420_15,2024-10-04,5
576420_15,2024-10-06,5
576420_15,2024-10-09,5
576420_15,2024-10-11,6
576420_15,2024-10-11,6
576420_15,2024-10-16,6
576420_15,2024-10-16,6
576420_15,2024-10-18,6
576420_15,2024-10-21,6
576420_15,2024-10-23,6
576420_15,2024-10-23,8
576420_15,2024-10-28,1
576420_15,2024-10-28,0
576420_15,2024-10-30,0
576420_15,2024-11-02,0
576420_15,2024-11-04,0
576420_15,2024-11-04,0
576420_15,2024-11-09,0
576420_15,2024-11-09,0
576420_15,2024-11-11,0
576420_15,2024-11-14,0
576420_15,2024-11-16,0
576420_15,2024-11-16,0
576420_15,2024-11-21,0
576420_15,2024-11-21,1
576420_15,2024-11-23,0
576420_15,2024-11-26,0
576420_15,2024-11-28,0
576420_15,2024-11-28,0
576420_15,2024-12-03,0
576420_15,2024-12-03,0
576420_15,2024-12-05,0
576420_15,2024-12-08,0
576420_15,2024-12-10,0
576420_15,2024-12-10,0
576420_15,2024-12-15,1
576420_15,2024-12-15,0
576420_15,2024-12-17,0
576420_15,2024-12-20,0
576420_15,2024-12-22,0
576420_15,2024-12-22,0
576420_15,2024-12-27,0
576420_15,2024-12-27,0
576420_15,2024-12-29,0
