site_id,date,labels
97785_9,2024-01-09,1
97785_9,2024-01-09,1
97785_9,2024-01-16,2
97785_9,2024-01-16,2
97785_9,2024-01-21,2
97785_9,2024-01-21,2
97785_9,2024-01-21,2
97785_9,2024-01-21,2
97785_9,2024-01-28,2
97785_9,2024-01-28,2
97785_9,2024-02-02,3
97785_9,2024-02-02,3
97785_9,2024-02-02,3
97785_9,2024-02-02,3
97785_9,2024-02-09,3
97785_9,2024-02-09,3
97785_9,2024-02-14,3
97785_9,2024-02-14,3
97785_9,2024-02-21,3
97785_9,2024-02-21,3
97785_9,2024-02-26,3
97785_9,2024-02-26,3
97785_9,2024-02-26,3
97785_9,2024-02-26,3
97785_9,2024-03-04,3
97785_9,2024-03-04,3
97785_9,2024-03-09,6
97785_9,2024-03-09,3
97785_9,2024-03-09,6
97785_9,2024-03-09,3
97785_9,2024-03-16,6
97785_9,2024-03-16,3
97785_9,2024-03-21,6
97785_9,2024-03-21,3
97785_9,2024-03-21,6
97785_9,2024-03-21,3
97785_9,2024-03-28,6
97785_9,2024-03-28,3
97785_9,2024-04-02,6
97785_9,2024-04-02,7
97785_9,2024-04-02,6
97785_9,2024-04-02,7
97785_9,2024-04-14,6
97785_9,2024-04-14,7
97785_9,2024-04-14,6
97785_9,2024-04-14,7
97785_9,2024-04-21,6
97785_9,2024-04-21,1
97785_9,2024-04-26,6
97785_9,2024-04-26,2
97785_9,2024-04-26,6
97785_9,2024-04-26,2
97785_9,2024-05-03,6
97785_9,2024-05-03,2
97785_9,2024-05-08,6
97785_9,2024-05-08,2
97785_9,2024-05-08,6
97785_9,2024-05-08,2
97785_9,2024-05-15,6
97785_9,2024-05-15,2
97785_9,2024-05-20,6
97785_9,2024-05-20,2
97785_9,2024-05-20,6
97785_9,2024-05-20,2
97785_9,2024-05-27,6
97785_9,2024-05-27,3
97785_9,2024-06-01,6
97785_9,2024-06-01,3
97785_9,2024-06-01,6
97785_9,2024-06-01,3
97785_9,2024-06-08,6
97785_9,2024-06-08,3
97785_9,2024-06-13,6
97785_9,2024-06-13,3
97785_9,2024-06-13,6
97785_9,2024-06-13,3
97785_9,2024-06-20,6
97785_9,2024-06-20,3
97785_9,2024-06-25,6
97785_9,2024-06-25,3
97785_9,2024-06-25,6
97785_9,2024-06-25,3
97785_9,2024-07-02,6
97785_9,2024-07-02,3
97785_9,2024-07-07,6
97785_9,2024-07-07,6
97785_9,2024-07-14,6
97785_9,2024-07-14,6
97785_9,2024-07-19,6
97785_9,2024-07-19,8
97785_9,2024-07-19,6
97785_9,2024-07-19,8
97785_9,2024-07-26,6
97785_9,2024-07-26,1
97785_9,2024-07-31,6
97785_9,2024-07-31,2
97785_9,2024-07-31,6
97785_9,2024-07-31,2
97785_9,2024-08-12,6
97785_9,2024-08-12,2
97785_9,2024-08-12,6
97785_9,2024-08-12,2
97785_9,2024-08-19,6
97785_9,2024-08-19,2
97785_9,2024-08-24,6
97785_9,2024-08-24,3
97785_9,2024-08-24,6
97785_9,2024-08-24,3
97785_9,2024-08-31,6
97785_9,2024-08-31,3
97785_9,2024-09-05,6
97785_9,2024-09-05,3
97785_9,2024-09-05,6
97785_9,2024-09-05,3
97785_9,2024-09-12,6
97785_9,2024-09-12,3
97785_9,2024-09-17,8
97785_9,2024-09-17,3
97785_9,2024-09-17,8
97785_9,2024-09-17,3
97785_9,2024-09-24,1
97785_9,2024-09-24,3
97785_9,2024-09-29,2
97785_9,2024-09-29,3
97785_9,2024-09-29,2
97785_9,2024-09-29,3
97785_9,2024-10-06,2
97785_9,2024-10-06,3
97785_9,2024-10-11,6
97785_9,2024-10-11,3
97785_9,2024-10-11,6
97785_9,2024-10-11,3
97785_9,2024-10-18,6
97785_9,2024-10-18,3
97785_9,2024-10-23,6
97785_9,2024-10-23,3
97785_9,2024-10-30,6
97785_9,2024-10-30,3
97785_9,2024-11-04,6
97785_9,2024-11-04,7
97785_9,2024-11-04,6
97785_9,2024-11-04,7
97785_9,2024-11-11,6
97785_9,2024-11-11,7
97785_9,2024-11-16,6
97785_9,2024-11-16,7
97785_9,2024-11-16,6
97785_9,2024-11-16,7
97785_9,2024-11-23,6
97785_9,2024-11-23,7
97785_9,2024-11-28,6
97785_9,2024-11-28,7
97785_9,2024-11-28,6
97785_9,2024-11-28,7
97785_9,2024-12-05,6
97785_9,2024-12-05,7
97785_9,2024-12-10,6
97785_9,2024-12-10,7
97785_9,2024-12-10,6
97785_9,2024-12-10,7
97785_9,2024-12-17,6
97785_9,2024-12-17,7
97785_9,2024-12-22,6
97785_9,2024-12-22,7
97785_9,2024-12-22,6
97785_9,2024-12-22,7
97785_9,2024-12-29,6
97785_9,2024-12-29,1
